seq,date,state,defCnt
8964,2021년 04월 19일 00시,울산,1485
8963,2021년 04월 19일 00시,대전,1617
8962,2021년 04월 19일 00시,광주,2295
8961,2021년 04월 19일 00시,인천,5488
8960,2021년 04월 19일 00시,대구,9176
8959,2021년 04월 19일 00시,부산,4670
8958,2021년 04월 19일 00시,서울,35628
8957,2021년 04월 19일 00시,합계,114646
9013,2021년 04월 20일 00시,검역,3320
9012,2021년 04월 20일 00시,제주,676
9011,2021년 04월 20일 00시,경남,3469
9010,2021년 04월 20일 00시,경북,3864
9009,2021년 04월 20일 00시,전남,1011
9008,2021년 04월 20일 00시,전북,1843
9007,2021년 04월 20일 00시,충남,2902
9006,2021년 04월 20일 00시,충북,2459
9005,2021년 04월 20일 00시,강원,2569
9004,2021년 04월 20일 00시,경기,32135
9003,2021년 04월 20일 00시,세종,345
9002,2021년 04월 20일 00시,울산,1506
9001,2021년 04월 20일 00시,대전,1625
9000,2021년 04월 20일 00시,광주,2299
8999,2021년 04월 20일 00시,인천,5506
8998,2021년 04월 20일 00시,대구,9191
8997,2021년 04월 20일 00시,부산,4699
8996,2021년 04월 20일 00시,서울,35776
8995,2021년 04월 20일 00시,합계,115195
8994,2021년 04월 20일 00시,검역,3320
8993,2021년 04월 20일 00시,제주,676
8992,2021년 04월 20일 00시,경남,3469
8991,2021년 04월 20일 00시,경북,3864
8990,2021년 04월 20일 00시,전남,1011
8989,2021년 04월 20일 00시,전북,1843
8988,2021년 04월 20일 00시,충남,2902
8987,2021년 04월 20일 00시,충북,2459
8986,2021년 04월 20일 00시,강원,2569
8985,2021년 04월 20일 00시,경기,32135
8984,2021년 04월 20일 00시,세종,345
8983,2021년 04월 20일 00시,울산,1506
8982,2021년 04월 20일 00시,대전,1625
8981,2021년 04월 20일 00시,광주,2299
8980,2021년 04월 20일 00시,인천,5506
8979,2021년 04월 20일 00시,대구,9191
8978,2021년 04월 20일 00시,부산,4699
8977,2021년 04월 20일 00시,서울,35776
8976,2021년 04월 20일 00시,합계,115195
9032,2021년 04월 21일 00시,검역,3333
9031,2021년 04월 21일 00시,제주,683
9030,2021년 04월 21일 00시,경남,3510
9029,2021년 04월 21일 00시,경북,3880
9028,2021년 04월 21일 00시,전남,1015
9027,2021년 04월 21일 00시,전북,1851
9026,2021년 04월 21일 00시,충남,2910
9025,2021년 04월 21일 00시,충북,2479
9024,2021년 04월 21일 00시,강원,2584
9023,2021년 04월 21일 00시,경기,32369
9022,2021년 04월 21일 00시,세종,346
9021,2021년 04월 21일 00시,울산,1545
9020,2021년 04월 21일 00시,대전,1642
9019,2021년 04월 21일 00시,광주,2316
9018,2021년 04월 21일 00시,인천,5521
9017,2021년 04월 21일 00시,대구,9216
9016,2021년 04월 21일 00시,부산,4732
9015,2021년 04월 21일 00시,서울,35994
9014,2021년 04월 21일 00시,합계,115926
9051,2021년 04월 22일 00시,검역,3338
9050,2021년 04월 22일 00시,제주,687
9049,2021년 04월 22일 00시,경남,3568
9048,2021년 04월 22일 00시,경북,3903
9047,2021년 04월 22일 00시,전남,1023
9046,2021년 04월 22일 00시,전북,1857
9045,2021년 04월 22일 00시,충남,2916
9044,2021년 04월 22일 00시,충북,2498
9043,2021년 04월 22일 00시,강원,2608
9042,2021년 04월 22일 00시,경기,32591
9041,2021년 04월 22일 00시,세종,347
9040,2021년 04월 22일 00시,울산,1577
9039,2021년 04월 22일 00시,대전,1655
9038,2021년 04월 22일 00시,광주,2325
9037,2021년 04월 22일 00시,인천,5535
9036,2021년 04월 22일 00시,대구,9240
9035,2021년 04월 22일 00시,부산,4769
9034,2021년 04월 22일 00시,서울,36224
9033,2021년 04월 22일 00시,합계,116661
9070,2021년 04월 23일 00시,검역,3361
9069,2021년 04월 23일 00시,제주,690
9068,2021년 04월 23일 00시,경남,3631
9067,2021년 04월 23일 00시,경북,3925
9066,2021년 04월 23일 00시,전남,1029
9065,2021년 04월 23일 00시,전북,1866
9064,2021년 04월 23일 00시,충남,2926
9063,2021년 04월 23일 00시,충북,2528
9062,2021년 04월 23일 00시,강원,2623
9061,2021년 04월 23일 00시,경기,32889
9060,2021년 04월 23일 00시,세종,350
9059,2021년 04월 23일 00시,울산,1615
9058,2021년 04월 23일 00시,대전,1657
9057,2021년 04월 23일 00시,광주,2341
9056,2021년 04월 23일 00시,인천,5545
9055,2021년 04월 23일 00시,대구,9252
9054,2021년 04월 23일 00시,부산,4802
9053,2021년 04월 23일 00시,서울,36428
9052,2021년 04월 23일 00시,합계,117458
9089,2021년 04월 24일 00시,검역,3372
9088,2021년 04월 24일 00시,제주,693
9087,2021년 04월 24일 00시,경남,3683
9086,2021년 04월 24일 00시,경북,3957
9085,2021년 04월 24일 00시,전남,1030
9084,2021년 04월 24일 00시,전북,1875
9083,2021년 04월 24일 00시,충남,2940
9082,2021년 04월 24일 00시,충북,2543
9081,2021년 04월 24일 00시,강원,2632
9080,2021년 04월 24일 00시,경기,33133
9079,2021년 04월 24일 00시,세종,351
9078,2021년 04월 24일 00시,울산,1665
9077,2021년 04월 24일 00시,대전,1667
9076,2021년 04월 24일 00시,광주,2356
9075,2021년 04월 24일 00시,인천,5563
9074,2021년 04월 24일 00시,대구,9256
9073,2021년 04월 24일 00시,부산,4846
9072,2021년 04월 24일 00시,서울,36681
9071,2021년 04월 24일 00시,합계,118243
9108,2021년 04월 25일 00시,검역,3402
9107,2021년 04월 25일 00시,제주,696
9106,2021년 04월 25일 00시,경남,3728
9105,2021년 04월 25일 00시,경북,3981
9104,2021년 04월 25일 00시,전남,1039
9103,2021년 04월 25일 00시,전북,1882
9102,2021년 04월 25일 00시,충남,2946
9101,2021년 04월 25일 00시,충북,2558
9100,2021년 04월 25일 00시,강원,2642
9099,2021년 04월 25일 00시,경기,33324
9098,2021년 04월 25일 00시,세종,351
9097,2021년 04월 25일 00시,울산,1708
9096,2021년 04월 25일 00시,대전,1673
9095,2021년 04월 25일 00시,광주,2364
9094,2021년 04월 25일 00시,인천,5578
9093,2021년 04월 25일 00시,대구,9270
9092,2021년 04월 25일 00시,부산,4889
9091,2021년 04월 25일 00시,서울,36856
9090,2021년 04월 25일 00시,합계,118887
9127,2021년 04월 26일 00시,검역,3423
9126,2021년 04월 26일 00시,제주,697
9125,2021년 04월 26일 00시,경남,3757
9124,2021년 04월 26일 00시,경북,4006
9123,2021년 04월 26일 00시,전남,1039
9122,2021년 04월 26일 00시,전북,1888
9121,2021년 04월 26일 00시,충남,2953
9120,2021년 04월 26일 00시,충북,2574
9119,2021년 04월 26일 00시,강원,2654
9118,2021년 04월 26일 00시,경기,33474
9117,2021년 04월 26일 00시,세종,352
9116,2021년 04월 26일 00시,울산,1721
9115,2021년 04월 26일 00시,대전,1677
9114,2021년 04월 26일 00시,광주,2379
9113,2021년 04월 26일 00시,인천,5592
9112,2021년 04월 26일 00시,대구,9277
9111,2021년 04월 26일 00시,부산,4914
9110,2021년 04월 26일 00시,서울,37010
9109,2021년 04월 26일 00시,합계,119387
9128,2021년 04월 27일 00시,합계,119898
9129,2021년 04월 27일 01시,서울,37126
9130,2021년 04월 27일 02시,부산,4944
9131,2021년 04월 27일 03시,대구,9289
9132,2021년 04월 27일 04시,인천,5606
9133,2021년 04월 27일 05시,광주,2385
9134,2021년 04월 27일 06시,대전,1685
9135,2021년 04월 27일 07시,울산,1739
9136,2021년 04월 27일 08시,세종,354
9137,2021년 04월 27일 09시,경기,33669
9138,2021년 04월 27일 10시,강원,2656
9139,2021년 04월 27일 11시,충북,2584
9140,2021년 04월 27일 12시,충남,2967
9141,2021년 04월 27일 13시,전북,1893
9142,2021년 04월 27일 14시,전남,1041
9143,2021년 04월 27일 15시,경북,4028
9144,2021년 04월 27일 16시,경남,3785
9145,2021년 04월 27일 17시,제주,702
9146,2021년 04월 27일 18시,검역,3445
9165,2021년 04월 28일 00시,검역,3452
9164,2021년 04월 28일 00시,제주,705
9163,2021년 04월 28일 00시,경남,3840
9162,2021년 04월 28일 00시,경북,4057
9161,2021년 04월 28일 00시,전남,1046
9160,2021년 04월 28일 00시,전북,1906
9159,2021년 04월 28일 00시,충남,3005
9158,2021년 04월 28일 00시,충북,2606
9157,2021년 04월 28일 00시,강원,2667
9156,2021년 04월 28일 00시,경기,33863
9155,2021년 04월 28일 00시,세종,356
9154,2021년 04월 28일 00시,울산,1772
9153,2021년 04월 28일 00시,대전,1695
9152,2021년 04월 28일 00시,광주,2397
9151,2021년 04월 28일 00시,인천,5626
9150,2021년 04월 28일 00시,대구,9318
9149,2021년 04월 28일 00시,부산,4977
9148,2021년 04월 28일 00시,서울,37385
9147,2021년 04월 28일 00시,합계,120673
9184,2021년 04월 29일 00시,검역,3463
9183,2021년 04월 29일 00시,제주,706
9182,2021년 04월 29일 00시,경남,3878
9181,2021년 04월 29일 00시,경북,4086
9180,2021년 04월 29일 00시,전남,1048
9179,2021년 04월 29일 00시,전북,1915
9178,2021년 04월 29일 00시,충남,3021
9177,2021년 04월 29일 00시,충북,2616
9176,2021년 04월 29일 00시,강원,2680
9175,2021년 04월 29일 00시,경기,34045
9174,2021년 04월 29일 00시,세종,356
9173,2021년 04월 29일 00시,울산,1818
9172,2021년 04월 29일 00시,대전,1699
9171,2021년 04월 29일 00시,광주,2405
9170,2021년 04월 29일 00시,인천,5651
9169,2021년 04월 29일 00시,대구,9337
9168,2021년 04월 29일 00시,부산,5017
9167,2021년 04월 29일 00시,서울,37610
9166,2021년 04월 29일 00시,합계,121351
9222,2021년 04월 30일 00시,검역,3468
9221,2021년 04월 30일 00시,제주,707
9220,2021년 04월 30일 00시,경남,3915
9219,2021년 04월 30일 00시,경북,4110
9218,2021년 04월 30일 00시,전남,1053
9217,2021년 04월 30일 00시,전북,1936
9216,2021년 04월 30일 00시,충남,3033
9215,2021년 04월 30일 00시,충북,2628
9214,2021년 04월 30일 00시,강원,2684
9213,2021년 04월 30일 00시,경기,34196
9212,2021년 04월 30일 00시,세종,357
9211,2021년 04월 30일 00시,울산,1879
9210,2021년 04월 30일 00시,대전,1730
9209,2021년 04월 30일 00시,광주,2409
9208,2021년 04월 30일 00시,인천,5665
9207,2021년 04월 30일 00시,대구,9351
9206,2021년 04월 30일 00시,부산,5049
9205,2021년 04월 30일 00시,서울,37837
9204,2021년 04월 30일 00시,합계,122007
9203,2021년 04월 30일 00시,검역,3468
9202,2021년 04월 30일 00시,제주,707
9201,2021년 04월 30일 00시,경남,3915
9200,2021년 04월 30일 00시,경북,4110
9199,2021년 04월 30일 00시,전남,1053
9198,2021년 04월 30일 00시,전북,1936
9197,2021년 04월 30일 00시,충남,3033
9196,2021년 04월 30일 00시,충북,2628
9195,2021년 04월 30일 00시,강원,2684
9194,2021년 04월 30일 00시,경기,34196
9193,2021년 04월 30일 00시,세종,357
9192,2021년 04월 30일 00시,울산,1879
9191,2021년 04월 30일 00시,대전,1730
9190,2021년 04월 30일 00시,광주,2409
9189,2021년 04월 30일 00시,인천,5665
9188,2021년 04월 30일 00시,대구,9351
9187,2021년 04월 30일 00시,부산,5049
9186,2021년 04월 30일 00시,서울,37837
9185,2021년 04월 30일 00시,합계,122007
9241,2021년 05월 01일 00시,검역,3483
9240,2021년 05월 01일 00시,제주,714
9239,2021년 05월 01일 00시,경남,3958
9238,2021년 05월 01일 00시,경북,4122
9237,2021년 05월 01일 00시,전남,1055
9236,2021년 05월 01일 00시,전북,1946
9235,2021년 05월 01일 00시,충남,3050
9234,2021년 05월 01일 00시,충북,2633
9233,2021년 05월 01일 00시,강원,2688
9232,2021년 05월 01일 00시,경기,34386
9231,2021년 05월 01일 00시,세종,361
9230,2021년 05월 01일 00시,울산,1931
9229,2021년 05월 01일 00시,대전,1743
9228,2021년 05월 01일 00시,광주,2413
9227,2021년 05월 01일 00시,인천,5678
9226,2021년 05월 01일 00시,대구,9363
9225,2021년 05월 01일 00시,부산,5078
9224,2021년 05월 01일 00시,서울,38032
9223,2021년 05월 01일 00시,합계,122634
9260,2021년 05월 02일 00시,검역,3489
9259,2021년 05월 02일 00시,제주,715
9258,2021년 05월 02일 00시,경남,4019
9257,2021년 05월 02일 00시,경북,4152
9256,2021년 05월 02일 00시,전남,1056
9255,2021년 05월 02일 00시,전북,1958
9254,2021년 05월 02일 00시,충남,3066
9253,2021년 05월 02일 00시,충북,2644
9252,2021년 05월 02일 00시,강원,2692
9251,2021년 05월 02일 00시,경기,34531
9250,2021년 05월 02일 00시,세종,362
9249,2021년 05월 02일 00시,울산,1983
9248,2021년 05월 02일 00시,대전,1752
9247,2021년 05월 02일 00시,광주,2428
9246,2021년 05월 02일 00시,인천,5695
9245,2021년 05월 02일 00시,대구,9373
9244,2021년 05월 02일 00시,부산,5111
9243,2021년 05월 02일 00시,서울,38214
9242,2021년 05월 02일 00시,합계,123240
9279,2021년 05월 03일 00시,검역,3500
9278,2021년 05월 03일 00시,제주,716
9277,2021년 05월 03일 00시,경남,4063
9276,2021년 05월 03일 00시,경북,4184
9275,2021년 05월 03일 00시,전남,1080
9274,2021년 05월 03일 00시,전북,1970
9273,2021년 05월 03일 00시,충남,3076
9272,2021년 05월 03일 00시,충북,2653
9271,2021년 05월 03일 00시,강원,2702
